Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,1555,1500,1648,1600,877,113,120,103,48,55,647,3,7,0
2008,1,3,4,1544,1405,1825,1650,1307,101,105,81,95,99,577,5,15,0
2008,1,3,4,1835,1740,1931,1840,1004,56,60,42,51,55,236,6,8,0
2008,1,3,4,1559,1600,1725,1720,940,86,80,58,5,-1,419,20,8,0
2008,1,3,4,2229,2100,2343,2215,48,74,75,60,88,89,405,5,9,0
2008,1,3,4,1742,1720,2017,1950,116,155,150,140,27,22,1036,5,10,0
2008,1,3,4,1613,1615,1706,1720,166,113,125,101,-14,-2,632,6,6,0
2008,1,3,4,1426,1400,1545,1515,1107,79,75,51,30,26,337,19,9,0
2008,1,3,4,1925,1835,2030,1945,1276,65,70,51,45,50,333,4,10,0
2008,1,3,4,1555,1515,1834,1805,255,99,110,85,29,40,632,3,11,0
2008,1,3,4,2241,2055,48,2300,74,67,65,53,108,106,271,5,9,0
2008,1,3,4,1136,1120,1852,1840,170,256,260,231,12,16,2027,6,19,0
2008,1,3,4,2155,1940,2350,2140,223,115,120,93,130,135,723,5,17,0
2008,1,3,4,1935,1900,2029,2005,481,54,65,44,24,35,347,3,7,0
2008,1,3,4,1957,1935,2348,2340,1214,171,185,158,8,22,1455,2,11,0
2008,1,3,4,1658,1650,1824,1820,1679,146,150,130,4,8,843,5,11,0
2008,1,3,4,1654,1515,2009,1840,316,135,145,120,89,99,1037,2,13,0
2008,1,3,4,2114,2110,2316,2320,532,62,70,51,-4,4,367,4,7,0
2008,1,3,4,1946,1925,2106,2045,1679,80,80,65,21,21,389,4,11,0
2008,1,3,4,1900,1840,1956,1950,717,56,70,49,6,20,220,2,5,0
2008,1,3,4,1738,1720,1848,1835,225,70,75,58,13,18,390,4,8,0
2008,1,3,4,1617,1540,1725,1710,1410,68,90,55,15,37,238,7,6,0
2008,1,3,4,1456,1445,1734,1710,559,158,145,133,24,11,866,5,20,0
2008,1,3,4,1412,1155,1659,1435,562,287,280,272,144,137,1844,6,9,0
2008,1,3,4,1929,1835,2018,1930,2039,49,55,36,48,54,237,5,8,0
2008,1,3,4,1353,1320,1504,1435,580,71,75,61,29,33,417,3,7,0
2008,1,3,4,2017,2000,2215,2205,154,58,65,43,10,17,284,4,11,0
2008,1,3,4,2034,1955,2135,2100,31,61,65,43,35,39,238,5,13,0
2008,1,3,4,2207,2100,6,2300,164,239,240,219,66,67,1521,5,15,0
2008,1,3,4,2002,1955,2243,2235,1744,161,160,148,8,7,1073,4,9,0
2008,1,3,4,1356,1355,1508,1505,709,72,70,47,3,1,258,12,13,0
2008,1,3,4,1812,1705,1926,1820,835,74,75,54,66,67,361,4,16,0
2008,1,3,4,1635,1630,1948,1915,1161,313,285,273,33,5,1844,18,22,0
2008,1,3,4,1743,1745,1908,1910,426,85,85,74,-2,-2,437,3,8,0
2008,1,3,4,2220,2025,2248,2055,186,88,90,75,113,115,496,3,10,0
2008,1,3,4,1422,1255,1657,1610,188,155,195,143,47,87,1093,6,6,0
2008,1,3,4,1658,1630,1817,1750,86,79,80,67,27,28,462,5,7,0
2008,1,3,4,1830,1710,1944,1820,1044,74,70,53,84,80,308,5,16,0
2008,1,3,4,1716,1440,1854,1620,123,98,100,85,154,156,447,3,10,0
2008,1,3,4,2154,2040,2314,2205,428,80,85,63,69,74,407,4,13,0
2008,1,3,4,1522,1500,1638,1615,430,76,75,65,23,22,337,5,6,0
2008,1,3,4,2113,2050,2328,2305,1166,75,75,58,23,23,368,3,14,0
2008,1,3,4,1820,1825,1946,1955,549,86,90,75,-9,-5,543,3,8,0
2008,1,3,4,1858,1900,2015,2035,435,77,95,66,-20,-2,377,3,8,0
2008,1,3,4,2115,2115,2346,2355,940,151,160,136,-9,0,1073,3,12,0
2008,1,3,4,1450,1430,1607,1545,1032,77,75,64,22,20,337,5,8,0
2008,1,3,4,1333,1300,1650,1630,401,137,150,125,20,33,989,3,9,0
2008,1,3,4,1632,1540,2207,2125,1107,215,225,203,42,52,1797,4,8,0
2008,1,3,4,2201,2135,2319,2300,342,78,85,64,19,26,405,4,10,0
2008,1,3,4,1905,1850,2010,2000,1493,125,130,106,10,15,718,5,14,0
2008,1,3,4,1536,1520,1630,1620,1516,54,60,43,10,16,255,3,8,0
2008,1,3,4,2248,2135,6,2250,551,78,75,63,76,73,389,5,10,0
2008,1,3,4,1523,1435,1734,1650,1276,251,255,238,44,48,1680,5,8,0
2008,1,3,4,1836,1805,1930,1905,53,54,60,46,25,31,319,3,5,0
2008,1,3,4,1704,1645,1929,1930,340,145,165,129,-1,19,866,7,9,0
2008,1,3,4,1457,1340,1527,1405,10,90,85,74,82,77,369,2,14,0
2008,1,3,4,1600,1455,1714,1600,173,74,65,54,74,65,308,5,15,0
2008,1,3,4,2230,2035,2346,2210,2300,136,155,122,96,115,880,3,11,0
2008,1,3,4,1708,1700,2214,2230,1865,186,210,169,-16,8,1521,6,11,0
2008,1,3,4,2238,2115,6,2255,644,88,100,73,71,83,543,5,10,0
2008,1,3,4,2015,1815,2255,2110,1222,100,115,86,105,120,646,4,10,0
2008,1,3,4,1908,1840,2147,2115,1425,159,155,144,32,28,1052,4,11,0
2008,1,3,4,1317,1305,1709,1700,234,172,175,152,9,12,1166,7,13,0
2008,1,3,4,1652,1635,2030,2030,1033,338,355,320,0,17,2279,4,14,0
