Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,621,620,844,840,3414,83,80,59,4,1,402,7,17,0
2008,1,3,4,855,835,1116,1105,561,261,270,247,11,20,1751,5,9,0
2008,1,3,4,1945,1945,2135,2140,1169,170,175,156,-5,0,1105,7,7,0
2008,1,3,4,1623,1600,1753,1715,1168,90,75,70,38,23,337,13,7,0
2008,1,3,4,1945,1815,52,2335,2450,187,200,168,77,90,1521,8,11,0
2008,1,3,4,1035,1025,1248,1230,3220,133,125,118,18,10,787,5,10,0
2008,1,3,4,2154,2030,50,2335,2174,116,125,104,75,84,842,4,8,0
2008,1,3,4,1208,1200,1306,1255,2621,58,55,48,11,8,255,4,6,0
2008,1,3,4,2015,2010,2158,2155,3504,103,105,91,3,5,663,5,7,0
2008,1,3,4,1417,1235,1617,1445,316,60,70,46,92,102,304,4,10,0
2008,1,3,4,629,630,735,740,3502,66,70,55,-5,-1,303,4,7,0
2008,1,3,4,2056,1940,2213,2055,1939,77,75,62,78,76,444,6,9,0
2008,1,3,4,1152,1120,1802,1730,882,250,250,232,32,32,1959,5,13,0
2008,1,3,4,1100,1040,1228,1220,430,148,160,134,8,20,848,3,11,0
2008,1,3,4,2255,1820,509,55,1924,194,215,176,254,275,1591,9,9,0
2008,1,3,4,2143,2105,2227,2150,907,44,45,30,37,38,133,4,10,0
2008,1,3,4,1716,1630,1830,1755,239,74,85,60,35,46,345,4,10,0
2008,1,3,4,633,630,934,925,235,121,115,98,9,3,668,6,17,0
2008,1,3,4,1236,1235,1538,1525,3,182,170,171,13,1,1142,3,8,0
2008,1,3,4,749,720,837,810,3679,48,50,39,27,29,159,2,7,0
2008,1,3,4,648,645,1205,1210,227,197,205,182,-5,3,1521,5,10,0
2008,1,3,4,709,710,816,830,376,67,80,55,-14,-1,345,4,8,0
2008,1,3,4,1739,1640,114,25,1018,275,285,253,49,59,2298,9,13,0
2008,1,3,4,1940,1915,2010,1935,343,90,80,63,35,25,370,20,7,0
2008,1,3,4,1701,1615,1948,1915,2015,107,120,97,33,46,843,3,7,0
2008,1,3,4,640,635,1229,1230,208,229,235,209,-1,5,1733,6,14,0
2008,1,3,4,1311,1240,1523,1500,2969,72,80,61,23,31,422,3,8,0
2008,1,3,4,1720,1700,41,45,1843,261,285,244,-4,20,2176,4,13,0
2008,1,3,4,627,620,745,800,3145,138,160,120,-15,7,838,10,8,0
2008,1,3,4,1754,1655,1853,1800,2263,59,65,49,53,59,251,4,6,0
2008,1,3,4,941,940,1532,1545,2818,231,245,219,-13,1,1891,3,9,0
2008,1,3,4,1202,1135,1403,1345,628,61,70,47,18,27,307,4,10,0
2008,1,3,4,1811,1805,1934,1925,154,83,80,62,9,6,405,10,11,0
2008,1,3,4,1812,1805,1900,1855,174,48,50,36,5,7,174,3,9,0
2008,1,3,4,2227,2135,2327,2240,3140,60,65,45,47,52,347,5,10,0
2008,1,3,4,618,600,912,855,3153,114,115,95,17,18,668,4,15,0
2008,1,3,4,1423,1335,1519,1440,3144,56,65,42,39,48,236,5,9,0
2008,1,3,4,1741,1730,1905,1850,675,84,80,57,15,11,345,14,13,0
2008,1,3,4,1457,1430,1725,1655,1188,268,265,258,30,27,1728,2,8,0
2008,1,3,4,2118,2100,2217,2205,623,59,65,50,12,18,303,3,6,0
2008,1,3,4,643,630,817,805,1001,154,155,125,12,13,895,4,25,0
2008,1,3,4,2051,2010,134,55,3746,163,165,150,39,41,1235,4,9,0
2008,1,3,4,1149,1145,1639,1650,205,170,185,156,-11,4,1390,3,11,0
2008,1,3,4,1011,1010,1322,1325,3235,131,135,112,-3,1,935,3,16,0
2008,1,3,4,1711,1705,1954,2010,1030,163,185,145,-16,6,1073,8,10,0
2008,1,3,4,850,850,1000,1000,1396,70,70,51,0,0,318,10,9,0
2008,1,3,4,842,830,849,840,619,67,70,48,9,12,256,5,14,0
2008,1,3,4,1315,1300,1500,1500,687,165,180,149,0,15,993,5,11,0
2008,1,3,4,2221,2100,2335,2215,1192,74,75,52,80,81,337,9,13,0
2008,1,3,4,2052,1930,2319,2200,163,267,270,253,79,82,1790,4,10,0
2008,1,3,4,1801,1710,1900,1810,1276,59,60,46,50,51,188,5,8,0
2008,1,3,4,1838,1800,1930,1855,2730,52,55,32,35,38,197,3,17,0
2008,1,3,4,1353,1320,1504,1435,580,71,75,61,29,33,417,3,7,0
2008,1,3,4,1625,1430,1748,1550,656,83,80,67,118,115,337,3,13,0
2008,1,3,4,1424,1355,1531,1520,2871,127,145,113,11,29,765,8,6,0
2008,1,3,4,754,735,1002,1000,3231,128,145,113,2,19,810,5,10,0
2008,1,3,4,1712,1555,1935,1820,1585,83,85,62,75,77,368,4,17,0
2008,1,3,4,2334,1950,157,2235,106,83,105,73,202,224,611,4,6,0
2008,1,3,4,831,830,1148,1140,534,137,130,123,8,1,888,5,9,0
2008,1,3,4,829,830,918,920,617,49,50,35,-2,-1,233,2,12,0
2008,1,3,4,1450,1425,1549,1520,2353,59,55,43,29,25,248,3,13,0
2008,1,3,4,1037,1015,1200,1155,223,83,100,72,5,22,570,2,9,0
2008,1,3,4,1519,1425,2102,2025,514,223,240,210,37,54,1844,5,8,0
2008,1,3,4,1915,1850,1923,1900,1679,68,70,55,23,25,325,3,10,0
2008,1,3,4,2211,2115,17,2330,486,66,75,53,47,56,365,4,9,0
