Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled
2008,1,3,4,1917,1855,1959,1940,977,102,105,88,19,22,533,6,8,0
2008,1,3,4,1506,1500,2122,2030,74,256,210,177,52,6,1521,62,17,0
2008,1,3,4,2144,2025,32,2330,282,108,125,99,62,79,833,3,6,0
2008,1,3,4,2114,2040,2241,2200,774,87,80,69,41,34,386,8,10,0
2008,1,3,4,1617,1540,1725,1710,1410,68,90,55,15,37,238,7,6,0
2008,1,3,4,2008,1805,2139,1930,646,91,85,70,129,123,337,5,16,0
2008,1,3,4,1629,1620,1821,1825,1493,172,185,157,-4,9,1072,4,11,0
2008,1,3,4,2138,2115,2233,2210,160,115,115,96,23,23,621,13,6,0
2008,1,3,4,1604,1555,1723,1710,872,79,75,67,13,9,361,4,8,0
2008,1,3,4,1614,1600,1833,1825,1925,79,85,60,8,14,487,4,15,0
2008,1,3,4,1558,1555,1702,1700,952,64,65,44,2,3,251,3,17,0
2008,1,3,4,1932,1905,2034,2030,587,122,145,104,4,27,668,5,13,0
2008,1,3,4,1354,1345,1525,1520,127,91,95,74,5,9,407,4,13,0
2008,1,3,4,1350,1250,1611,1520,1035,141,150,128,51,60,861,3,10,0
2008,1,3,4,1412,1345,1959,1935,1189,227,230,210,24,27,1733,7,10,0
2008,1,3,4,1927,1925,1942,1935,2093,75,70,60,7,2,338,4,11,0
2008,1,3,4,1257,1250,1613,1620,342,136,150,121,-7,7,1020,4,11,0
2008,1,3,4,1648,1615,2021,1940,933,153,145,118,41,33,1020,24,11,0
2008,1,3,4,1923,1905,2258,2300,958,155,175,140,-2,18,1262,6,9,0
2008,1,3,4,1653,1605,1806,1715,1004,73,70,51,51,48,308,5,17,0
2008,1,3,4,1957,1925,2102,2045,1154,65,80,55,17,32,328,3,7,0
2008,1,3,4,1912,1855,2029,2015,1209,77,80,63,14,17,417,3,11,0
2008,1,3,4,1835,1755,2035,2000,693,60,65,44,35,40,271,5,11,0
2008,1,3,4,1905,1850,2010,2000,1493,125,130,106,10,15,718,5,14,0
2008,1,3,4,2207,2040,59,2355,504,112,135,104,64,87,935,2,6,0
2008,1,3,4,1753,1640,1844,1735,1682,51,55,36,69,73,224,3,12,0
2008,1,3,4,1609,1520,1713,1630,156,64,70,49,43,49,258,6,9,0
2008,1,3,4,1807,1735,2032,2035,1410,205,240,186,-3,32,1335,3,16,0
2008,1,3,4,1813,1735,1936,1905,54,143,150,125,31,38,816,6,12,0
2008,1,3,4,1523,1445,2126,2055,1686,243,250,230,31,38,1999,4,9,0
2008,1,3,4,1913,1815,1934,1835,303,81,80,64,59,58,370,7,10,0
2008,1,3,4,2049,2020,2213,2145,693,84,85,73,28,29,495,4,7,0
2008,1,3,4,2023,1830,2214,2040,1600,111,130,99,94,113,697,4,8,0
2008,1,3,4,1702,1700,1651,1655,1827,49,55,35,-4,2,162,4,10,0
2008,1,3,4,1330,1320,1609,1615,330,99,115,86,-6,10,714,3,10,0
2008,1,3,4,1421,1415,1643,1645,348,142,150,129,-2,6,861,4,9,0
2008,1,3,4,1446,1445,1720,1720,443,154,155,142,0,1,1011,3,9,0
2008,1,3,4,1738,1635,1834,1750,461,56,75,43,44,63,267,5,8,0
2008,1,3,4,1555,1515,1834,1805,255,99,110,85,29,40,632,3,11,0
2008,1,3,4,2009,1910,2132,2040,59,83,90,70,52,59,461,2,11,0
2008,1,3,4,1925,1835,2030,1945,1276,65,70,51,45,50,333,4,10,0
2008,1,3,4,1833,1755,1853,1830,490,80,95,65,23,38,402,6,9,0
2008,1,3,4,1910,1910,1936,1915,160,86,65,48,21,0,289,29,9,0
2008,1,3,4,1930,1900,2228,2200,245,118,120,100,28,30,777,8,10,0
2008,1,3,4,1722,1700,1836,1815,1061,74,75,63,21,22,337,4,7,0
2008,1,3,4,2034,1955,2135,2100,31,61,65,43,35,39,238,5,13,0
2008,1,3,4,1809,1730,1834,1735,1511,85,65,66,59,39,304,3,16,0
2008,1,3,4,1728,1720,1826,1825,1745,58,65,46,1,8,347,3,9,0
2008,1,3,4,2230,2125,3,2310,343,93,105,82,53,65,569,4,7,0
2008,1,3,4,1423,1350,1720,1645,885,117,115,100,35,33,777,5,12,0
2008,1,3,4,2137,2040,2251,2155,2273,74,75,56,56,57,345,4,14,0
2008,1,3,4,2007,1930,2106,2040,570,59,70,53,26,37,303,2,4,0
2008,1,3,4,1736,1650,1858,1815,318,82,85,61,43,46,446,4,17,0
2008,1,3,4,2054,2035,2259,2235,874,125,120,113,24,19,762,7,5,0
2008,1,3,4,1713,1705,1901,1905,201,228,240,219,-4,8,1521,3,6,0
2008,1,3,4,2248,2125,102,2345,890,74,80,60,77,83,487,4,10,0
2008,1,3,4,1755,1730,1846,1830,1583,51,60,39,16,25,197,5,7,0
2008,1,3,4,1419,1400,1534,1515,420,75,75,65,19,19,337,4,6,0
2008,1,3,4,1711,1705,1954,2010,1030,163,185,145,-16,6,1073,8,10,0
2008,1,3,4,1954,1925,2239,2235,1754,165,190,155,4,29,1093,3,7,0
2008,1,3,4,1605,1520,1827,1815,1338,142,175,123,12,45,951,6,13,0
2008,1,3,4,1500,1400,1544,1450,714,44,50,29,54,60,192,3,12,0
2008,1,3,4,1742,1720,2017,1950,116,155,150,140,27,22,1036,5,10,0
